trip_id,route_id,service_id,trip_headsign,direction_id
PNJ104:17:55:MRG:EV50A50:1609,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:19:10:MRG:EV45A45:1610,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:19:50:MRG:EV52A52:1611,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:20:30:MRG:EV46A46:1612,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:07:55:PNJ:31A31:1613,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:08:05:PNJ:24A:1614,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:08:10:PNJ:26A:1615,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:08:15:PNJ:28A:1616,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:08:15:PNJ:30A30:1617,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:08:40:PNJ:27A:1618,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:09:00:PNJ:29A29:1619,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:10:00:PNJ:33A:1620,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:10:15:PNJ:31A31:1621,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:10:15:PNJ:PNGH-37:1622,PNJ104S,FULLW,PANAJI-MARGAO,0
PNJ104:10:30:PNJ:26A:1623,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:10:30:PNJ:28A:1624,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:11:00:PNJ:29A29:1625,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:11:10:PNJ:27A:1626,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:14:20:PNJ:30A30:1627,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:14:30:PNJ:24A:1628,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:15:00:PNJ:25A25:1629,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:15:30:PNJ:31A31:1630,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:16:00:PNJ:29A29:1631,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:16:45:PNJ:30A30:1632,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:17:30:PNJ:25A25:1633,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:18:00:PNJ:29A29:1634,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:18:25:PNJ:31A31:1635,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:19:15:PNJ:30A30:1636,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:08:55:PNJ:31A31:1637,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:09:20:PNJ:24A:1638,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:09:20:PNJ:26A:1639,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:09:20:PNJ:28A:1640,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:09:45:PNJ:30A30:1641,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:10:00:PNJ:27A:1642,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:10:00:PNJ:29A29:1643,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:11:10:PNJ:33A:1644,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:11:30:PNJ:PNGH-37:1645,PNJ104S,FULLW,MARGAO-PANAJI,1
PNJ104:11:35:PNJ:31A31:1646,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:11:40:PNJ:27A:1647,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:11:45:PNJ:28A:1648,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:11:50:PNJ:26A:1649,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:12:00:PNJ:29A29:1650,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:15:30:PNJ:30A30:1651,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:15:45:PNJ:24A:1652,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:16:15:PNJ:25A25:1653,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:17:00:PNJ:29A29:1654,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:17:10:PNJ:31A31:1655,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:18:00:PNJ:30A30:1656,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:18:45:PNJ:25A25:1657,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:19:00:PNJ:29A29:1658,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:19:35:PNJ:31A31:1659,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:20:30:PNJ:30A30:1660,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:14:30:PNJ:EV35A35:1661,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:14:30:PNJ:EV36A36:1662,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:08:20:PRV:44A:1663,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:08:45:PRV:53A:1664,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:09:00:PRV:52A:1665,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:09:50:PRV:40A:1666,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:09:55:PRV:41A:1667,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:10:00:PRV:42A:1668,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:11:10:PRV:53A:1669,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:11:15:PRV:52A:1670,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:17:00:PRV:3A4:1671,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:17:10:PRV:32A:1672,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:17:25:PRV:42A:1673,PNJ104S,FULLW,PANAJI-CORTALIM-MARGAO,0
PNJ104:07:15:PRV:3A4:1675,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:08:40:PRV:40A:1676,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:08:45:PRV:41A:1677,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:08:50:PRV:42A:1678,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:09:30:PRV:44A:1679,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:10:00:PRV:53A:1680,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:10:05:PRV:43A:1681,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:10:10:PRV:52A:1682,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:11:00:PRV:40A:1683,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:11:05:PRV:41A:1684,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:11:10:PRV:42A:1685,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:12:15:PRV:53A:1686,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:12:20:PRV:52A:1687,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:18:20:PRV:32A:1688,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ104:18:35:PRV:42A:1689,PNJ104S,FULLW,MARGAO-CORTALIM-PANAJI,1
PNJ105:07:00:PNJ:34A34:1690,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:07:55:PNJ:50A:1691,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:05:PNJ:16A:1692,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:05:PNJ:22A:1693,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:05:PNJ:33A:1694,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:05:PNJ:47A:1695,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:10:PNJ:15A15:1696,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:10:PNJ:17A:1697,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:10:PNJ:32A:1698,PNJ105S,FULLW,PANAJI-VASCO,0
PNJ105:08:15:PNJ:20A20:1699,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:25:PNJ:31A:1700,PNJ105S,FULLW,PANAJI-VASCO,0
PNJ105:08:30:PNJ:18A:1701,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:30:PNJ:21A:1702,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:30:PNJ:45A:1703,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:30:PNJ:PNGH-38:1704,PNJ105S,FULLW,PANAJI-VASCO,0
PNJ105:09:00:PNJ:46A:1705,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:09:00:PNJ:48A:1706,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:09:30:PNJ:34A34:1707,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:09:45:PNJ:49A:1708,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:00:PNJ:19A:1709,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:00:PNJ:34A:1710,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:15:PNJ:16A:1711,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:15:PNJ:20A20:1712,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:30:PNJ:15A15:1713,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:30:PNJ:17A:1714,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:30:PNJ:21A:1715,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:45:PNJ:22A:1716,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:45:PNJ:31A:1717,PNJ105S,FULLW,PANAJI-VASCO,0
PNJ105:14:00:PNJ:34A34:1718,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:15:15:PNJ:15A15:1719,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:16:15:PNJ:20A20:1720,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:16:30:PNJ:34A34:1721,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:17:05:PNJ:18A:1722,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:17:15:PNJ:33A:1723,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:17:20:PNJ:19A:1724,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:17:25:PNJ:41A:1725,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:18:00:PNJ:15A15:1726,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:18:15:PNJ:20A20:1727,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:15:PNJ:34A34:1728,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:08:35:PNJ:45A:1729,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:08:50:PNJ:50A:1730,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:15:PNJ:16A:1731,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:15:PNJ:17A:1732,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:15:PNJ:20A20:1733,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:15:PNJ:33A:1734,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:15:PNJ:47A:1735,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:20:PNJ:32A:1736,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:25:PNJ:15A15:1737,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:30:PNJ:21A:1738,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:30:PNJ:22A:1739,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:35:PNJ:31A:1740,PNJ105S,FULLW,VASCO-PANAJI,1
PNJ105:09:40:PNJ:18A:1741,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:10:00:PNJ:PNGH-38:1742,PNJ105S,FULLW,VASCO-PANAJI,1
PNJ105:10:45:PNJ:34A34:1743,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:00:PNJ:46A:1744,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:00:PNJ:48A:1745,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:00:PNJ:49A:1746,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:15:PNJ:16A:1747,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:15:PNJ:19A:1748,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:15:PNJ:20A20:1749,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:15:PNJ:34A:1750,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:30:PNJ:15A15:1751,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:45:PNJ:17A:1752,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:45:PNJ:21A:1753,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:11:55:PNJ:31A:1754,PNJ105S,FULLW,VASCO-PANAJI,1
PNJ105:12:00:PNJ:22A:1755,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:15:15:PNJ:34A34:1756,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:16:45:PNJ:15A15:1757,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:17:15:PNJ:20A20:1758,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:17:45:PNJ:34A34:1759,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:18:15:PNJ:18A:1760,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:18:20:PNJ:33A:1761,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:18:30:PNJ:19A:1762,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:18:35:PNJ:41A:1763,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:19:00:PNJ:15A15:1764,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:19:15:PNJ:20A20:1765,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:07:30:PNJ:EV36A36:1766,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:00:PNJ:EV54A54:1767,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:15:00:PNJ:EV53A53:1768,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:15:30:PNJ:EV54A54:1769,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:16:00:PNJ:EV36A36:1770,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:17:50:PNJ:EV53A53:1771,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:18:20:PNJ:EV36A36:1772,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:30:PNJ:EV53A53:1773,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:30:PNJ:EV54A54:1774,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:16:30:PNJ:EV53A53:1775,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:17:00:PNJ:EV54A54:1776,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:17:15:PNJ:EV36A36:1777,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:19:30:PNJ:EV36A36:1778,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:08:30:VSD:VSGH-78:1806,PNJ105S,FULLW,VASCO-PANAJI,1
PNJ105:08:30:VSD:VSGH-82:1807,PNJ105S,FULLW,VASCO-PANAJI,1
PNJ105:08:45:VSD:VSGH-77:1808,PNJ105S,FULLW,VASCO-PANAJI,1
PNJ105:08:50:VSD:VSGH-80:1809,PNJ105S,FULLW,VASCO-PANAJI,1
PNJ105:09:00:VSD:31A:1810,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:09:00:VSD:VSGH-76:1811,PNJ105S,FULLW,VASCO-PANAJI,1
PNJ105:09:15:VSD:VSGH-79:1812,PNJ105S,FULLW,VASCO-PANAJI,1
PNJ105:15:30:VSD:35A35:1813,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:00:00:VSD:34A34:1832,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:00:00:VSD:35A35:1834,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:00:00:VSD:36A36:1838,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:00:00:VSD:36A36:1839,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:09:40:VSD:VSGH-82:1841,PNJ105S,FULLW,PANAJI-VASCO,0
PNJ105:09:45:VSD:VSGH-78:1842,PNJ105S,FULLW,PANAJI-VASCO,0
PNJ105:10:00:VSD:VSGH-77:1843,PNJ105S,FULLW,PANAJI-VASCO,0
PNJ105:10:15:VSD:31A:1844,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:15:VSD:VSGH-80:1845,PNJ105S,FULLW,PANAJI-VASCO,0
PNJ105:10:30:VSD:37A37:1846,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:10:30:VSD:VSGH-76:1847,PNJ105S,FULLW,PANAJI-VASCO,0
PNJ105:10:30:VSD:VSGH-79:1848,PNJ105S,FULLW,PANAJI-VASCO,0
PNJ105:06:45:VSD:EV39A39:1849,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:07:00:VSD:EV40A40:1850,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:10:00:VSD:EV39A39:1851,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:16:00:VSD:EV42A:1852,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:17:30:VSD:EV39A39:1853,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:18:15:VSD:EV41A41:1854,PNJ105S,FULLW,VASCO-CORTALIM-PANAJI,1
PNJ105:08:10:VSD:EV40A40:1855,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:08:30:VSD:EV39A39:1856,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:17:15:VSD:EV42A:1857,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:19:00:VSD:EV39A39:1858,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ105:19:30:VSD:EV41A41:1859,PNJ105S,FULLW,PANAJI-CORTALIM-VASCO,0
PNJ108:08:05:PNJ:23A:1860,PNJ108S,FULLW,PANAJI-MARDOL-PONDA,0
PNJ108:08:05:PNJ:51A:1861,PNJ108S,FULLW,PANAJI-PONDA,0
PNJ108:10:15:PNJ:PNGH-42:1862,PNJ108S,FULLW,PANAJI MKT-PONDA,0
PNJ108:10:30:PNJ:23A:1863,PNJ108S,FULLW,PANAJI-MARDOL-PONDA,0
PNJ108:11:00:PNJ:PNGH-45:1864,PNJ108S,FULLW,PANAJI MKT-PONDA,0
PNJ108:11:30:PNJ:PNGH-35:1865,PNJ108S,FULLW,PANAJI MKT-PONDA,0
PNJ108:12:10:PNJ:PNGH-43:1866,PNJ108S,FULLW,PANAJI MKT-PONDA,0
PNJ108:14:45:PNJ:32A32:1867,PNJ108S,FULLW,PANAJI-MARDOL-PONDA,0
PNJ108:08:15:PNJ:PNGH-42:1868,PNJ108S,FULLW,PONDA-PANAJI MKT,1
PNJ108:08:25:PNJ:PNGH-45:1869,PNJ108S,FULLW,PONDA-PANAJI MKT,1
PNJ108:08:30:PNJ:73A:1870,PNJ108S,FULLW,PONDA-PANAJI,1
PNJ108:08:30:PNJ:PNGH-35:1871,PNJ108S,FULLW,PONDA-PANAJI MKT,1
PNJ108:09:00:PNJ:25A25:1872,PNJ108S,FULLW,PONDA-MARDOL-PANAJI,1
PNJ108:09:10:PNJ:60A:1873,PNJ108S,FULLW,PONDA-PANAJI-PANAJI MKT,1
PNJ108:09:15:PNJ:23A:1874,PNJ108S,FULLW,PONDA-MARDOL-PANAJI,1
PNJ108:09:15:PNJ:51A:1875,PNJ108S,FULLW,PONDA-PANAJI,1
PNJ108:09:30:PNJ:32A32:1876,PNJ108S,FULLW,PONDA-MARDOL-PANAJI,1
PNJ108:12:00:PNJ:23A:1877,PNJ108S,FULLW,PONDA-MARDOL-PANAJI,1
PNJ108:15:00:PNJ:33A:1878,PNJ108S,FULLW,PONDA-MARDOL-PANAJI,1
PNJ11:17:00:PNJ:51A51:1879,PNJ11,FULLW,VALPOI-SANKHALI-MARCEL-PANAJI,1
PNJ11:10:45:PRV:114A114:1880,PNJ11,FULLW,PANAJI-MARCEL-SANKHALI-VALPOI,0
PNJ11:11:20:PRV:123A123:1881,PNJ11,FULLW,PANAJI-MARCEL-SANKHALI-VALPOI,0
PNJ11:09:15:PRV:105A105:1882,PNJ11,FULLW,VALPOI-SANKHALI-MARCEL-PANAJI,1
PNJ110:08:00:PNJ:52A:1883,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:08:30:PNJ:52A:1884,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:09:10:PNJ:82A82:1885,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:09:15:PNJ:52A:1886,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:09:55:PNJ:52A:1887,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:10:00:PNJ:82A82:1888,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:10:35:PNJ:52A:1889,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:11:10:PNJ:52A:1890,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:12:00:PNJ:52A:1891,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:15:10:PNJ:52A:1892,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:15:30:PNJ:52A:1893,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:16:30:PNJ:66A66:1894,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:16:50:PNJ:52A:1895,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:17:45:PNJ:52A:1896,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ110:18:15:PNJ:72A72:1897,PNJ110,FULLW,PANAJI-ALTINHO-PANAJI,0
PNJ112:10:30:PNJ:86A86:1898,PNJ112,FULLW,PANAJI-MARCEL-BICHOLIM,0
PNJ113:08:40:PNJ:120A120:1899,PNJ113,FULLW,MARGAO-CORTALIM-PANAJI MKT,1
PNJ114:10:50:PNJ:14A14:1900,PNJ114IS,FULLW,PANAJI-MAPUSA-SANKHALI-DODAMARG,0
PNJ114:17:05:PNJ:14A14:1901,PNJ114IS,FULLW,MAPUSA-SANKHALI-DODAMARG,0
PNJ114:06:30:PNJ:14A14:1902,PNJ114IS,FULLW,DODAMARG-PARYE-SANKHALI-MAPUSA-PANAJI,1
PNJ114:14:50:PNJ:14A14:1903,PNJ114IS,FULLW,DODAMARG-SANKHALI-MAPUSA,1
PNJ115:17:50:PNJ:11A11:1904,PNJ115IS,FULLW,PANAJI-PEDNE-SATARDA-TEREKHOL,0
PNJ115:06:45:PNJ:11A11:1905,PNJ115IS,FULLW,TEREKHOL-SATARDA-PEDNE-PANAJI,1
PNJ116:13:00:PNJ:10A10:1906,PNJ116IS,FULLW,PANAJI-PEDNE-SATARDA-VENGURLA,0
PNJ116:16:00:PNJ:10A10:1907,PNJ116IS,FULLW,VENGURLA-SATARDA-PEDNE-PANAJI,1
PNJ117:14:50:PNJ:9A9:1908,PNJ117IS,FULLW,PANAJI-SAWANTWADI-KASAL-MALVAN,0
PNJ117:07:45:PNJ:9A9:1909,PNJ117IS,FULLW,MALVAN-KASAL-SAWANTWADI-PANAJI,1
PNJ118:09:15:PNJ:12A12:1910,PNJ118IS,FULLW,PANAJI-PATRADEVI-SAWANTWADI,0
PNJ118:10:45:PNJ:13A13:1911,PNJ118IS,FULLW,PANAJI-PATRADEVI-SAWANTWADI,0
PNJ118:12:00:PNJ:12A12:1912,PNJ118IS,FULLW,SAWANTWADI-PATRADEVI-PANAJI,1
PNJ118:14:00:PNJ:13A13:1913,PNJ118IS,FULLW,SAWANTWADI-PATRADEVI-PANAJI,1
PNJ118:08:25:PRV:25A25:1914,PNJ118IS,FULLW,PANAJI-PATRADEVI-SAWANTWADI,0
PNJ118:09:45:PRV:23A23:1915,PNJ118IS,FULLW,PANAJI-PATRADEVI-SAWANTWADI,0
PNJ118:12:45:PRV:24A24:1916,PNJ118IS,FULLW,PANAJI-PATRADEVI-SAWANTWADI,0
PNJ118:17:45:PRV:23A23:1917,PNJ118IS,FULLW,PANAJI-PATRADEVI-SAWANTWADI,0
PNJ118:06:45:PRV:23A23:1918,PNJ118IS,FULLW,SAWANTWADI-PATRADEVI-PANAJI,1
